"MLS #","Status","ListPrice","SalePrice","Days On Market","Zip"
"10212197","CLOSD","$252,000","$242,000","0","38002"
"10211509","CLOSD","$249,900","$242,000","16","38016"
"10189041","CLOSD","$249,901","$242,500","68","38111"
"10194622","CLOSD","$251,900","$242,500","14","38018"
"10200617","CLOSD","$249,900","$242,500","10","38018"
"10192581","CLOSD","$284,000","$242,500","53","38103"
"10212657","CLOSD","$242,900","$242,900","30","38141"
"10202431","CLOSD","$239,900","$242,900","6","38134"
"10197165","CLOSD","$250,000","$243,000","49","38117"
"10212596","CLOSD","$242,901","$243,000","12","38134"
"10198327","CLOSD","$250,000","$243,000","3","38018"
"10191423","CLOSD","$243,000","$243,000","29","38133"
"10208013","CLOSD","$249,900","$243,000","75","38135"
"10204123","CLOSD","$268,000","$243,500","151","38111"
"10214482","CLOSD","$245,000","$243,500","7","38122"
"10209723","CLOSD","$249,000","$244,000","64","38117"
"10208884","CLOSD","$249,000","$244,000","4","38134"
"10197058","CLOSD","$240,000","$244,000","6","38018"
"10205274","CLOSD","$244,000","$244,000","78","38104"
"10187233","CLOSD","$299,000","$244,500","163","38017"
"10189850","CLOSD","$244,900","$244,900","100","38117"
"10191949","CLOSD","$239,900","$244,900","30","38134"
"10195087","CLOSD","$244,900","$244,900","55","38125"
"10214527","CLOSD","$237,000","$245,000","4","38125"
"10180290","CLOSD","$249,900","$245,000","245","38119"
"10203116","CLOSD","$245,000","$245,000","20","38117"
"10195321","CLOSD","$239,400","$245,000","76","38116"
"10203172","CLOSD","$259,900","$245,000","41","38125"
"10202450","CLOSD","$240,000","$245,000","11","38125"
"10209205","CLOSD","$235,000","$245,000","23","38141"
"10209048","CLOSD","$245,000","$245,000","70","38117"
"10206528","CLOSD","$250,000","$245,000","4","38119"
"10200007","CLOSD","$225,000","$245,000","5","38117"
"10205986","CLOSD","$225,000","$245,000","4","38125"
"10208340","CLOSD","$235,000","$245,000","4","38134"
"10197240","CLOSD","$245,000","$245,000","3","38125"
"10213424","CLOSD","$255,000","$245,000","38","38119"
"10194479","CLOSD","$275,000","$245,000","12","38119"
"10189355","CLOSD","$240,000","$245,000","65","38141"
"10204259","CLOSD","$255,000","$245,000","59","38134"
"10197340","CLOSD","$235,000","$245,000","1","38135"
"10202530","CLOSD","$249,900","$245,000","39","38134"
"10202695","CLOSD","$245,000","$245,000","36","38134"
"10197889","CLOSD","$239,900","$245,000","1","38134"
"10199389","CLOSD","$270,000","$245,000","23","38002"
"10195293","CLOSD","$249,900","$245,000","14","38053"
"10200680","CLOSD","$249,900","$245,000","56","38133"
"10203931","CLOSD","$245,000","$245,000","55","38002"
"10212040","CLOSD","$254,900","$245,000","2","38002"
"10211557","CLOSD","$249,900","$245,000","46","38018"
"10204433","CLOSD","$255,000","$245,000","8","38018"
"10204497","CLOSD","$245,000","$245,000","15","38018"
"10193930","CLOSD","$245,000","$245,000","78","38016"
"10193717","CLOSD","$245,000","$245,000","3","38018"
"10205087","CLOSD","$279,900","$245,000","2","38122"
"10207700","CLOSD","$248,000","$245,000","2","38018"
"10193448","CLOSD","$240,000","$245,000","0","38133"
"10195515","CLOSD","$259,900","$245,000","81","38017"
"10205213","CLOSD","$245,000","$245,000","2","38002"
"10204168","CLOSD","$247,500","$245,000","52","38018"
"10208631","CLOSD","$250,000","$245,000","11","38018"
"10206943","CLOSD","$245,000","$245,000","0","38016"
"10210380","CLOSD","$252,000","$245,000","0","38016"
"10200892","CLOSD","$247,500","$245,000","45","38122"
"10195329","CLOSD","$240,000","$245,000","4","38018"
"10206830","CLOSD","$260,000","$245,000","19","38016"
"10209078","CLOSD","$249,000","$245,000","94","38122"
"10203718","CLOSD","$245,000","$245,000","0","38018"
"10209735","CLOSD","$270,000","$245,000","96","38018"
"10189326","CLOSD","$245,000","$245,000","57","38016"
"10190949","CLOSD","$259,900","$245,000","136","38114"
"10194850","CLOSD","$245,000","$245,000","22","38128"
"10205790","CLOSD","$245,000","$245,000","16","38134"
"10189137","CLOSD","$260,000","$245,000","70","38053"
"10192200","CLOSD","$289,500","$245,000","57","38111"
